anyo;cod_proyecto;cod_gestor;cod_funcional;cod_economico;texto;importe;cod_gestor2;gestor;cod_funcion2;funcion;cod_proyecto2;proyecto;economico
2013;011001;01000;2330;112100;Compensaciones por participación en procesos de selección, tribunales de oposición, acciones formativas y otros;10;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Indemnización por trabajos realizados
2013;011001;01000;4609;112100;Transferencias a juzgados de paz;240000;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Otras transferencias corrientes a entidades locales de Navarra
2013;011001;01000;4819;112100;Transferencias a colegios profesionales;2625000;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Transferencias corrientes a otras instituciones sin fines de lucro
2013;011001;01000;6020;112100;Edificios judiciales;15000;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Edificios
2013;011001;01000;6031;112100;Instalaciones en edificios judiciales;100000;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Instalaciones
2013;011001;01000;6050;112100;Mobiliario y equipo de oficina;40000;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Mobiliario y equipo de oficina
2013;011001;01000;6060;112100;Equipos para procesos de información;45000;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Equipos para proceso de información
2013;011001;01000;6090;469100;Sistemas de información;150000;01;Direc.Gral.Asunt.Jurídicos y Presidencia;46;Investigación, desarrollo e innovación;01;Actividades generales del Gobierno;Otro inmovilizado inmaterial
2013;011001;01000;6091;112100;Proyectos técnicos para edificaciones;10;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Proyectos técnicos
2013;011001;01400;1200;112100;Retribuciones del personal fijo;9790466;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Retribuciones del personal fijo
2013;011001;01400;1210;112100;Retribuciones del personal contratado para cubrir plazas reservadas;376399;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Retribuciones del personal contratado para cubrir plazas reservadas
2013;011001;01400;1211;112100;Retribuciones del personal contratado para cubrir vacantes;1375541;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Retribuciones del personal contratado para cubrir vacantes
2013;011001;01400;1220;112100;Retribuciones del personal contratado temporal;198465;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Retribuciones del personal contratado temporal
2013;011001;01400;1250;112100;Retribuciones del personal contratado para sustituciones;465804;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Retribuciones del personal contratado para sustituciones
2013;011001;01400;1400;112100;Retribuciones personales;1825301;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Retribuciones personales
2013;011001;01400;1600;112100;Seguridad social;1072654;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Seguridad social
2013;011001;01400;1704;112100;Complemento por realización de guardias;255000;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Complemento por realización de guardias
2013;011001;01400;1710;112100;Complemento de productividad;45418;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Complemento de productividad
2013;011003;01000;2160;112100;Reparación y mantenimiento de equipos y programas informáticos;4150;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Equipos informáticos y de telecomunicaciones
2013;011003;01000;2200;112100;Material de oficina;4150;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Material ordinario no inventariable
2013;011003;01000;2202;112100;Prensa, revistas, libros y otras publicaciones;830;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Prensa, revistas, libros y otras publicaciones
2013;011003;01000;2261;112100;Atenciones protocolarias y representativas;3500;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Atenciones protocolarias y representativas
2013;011003;01000;2266;112100;Reuniones, conferencias y cursillos;2700;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Reuniones, conferencias y cursillos
2013;011003;01000;2269;112100;Otros gastos diversos;730;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Otros gastos diversos
2013;011003;01000;2279;112100;Peritajes, traducciones y testigos;4150;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Otros trabajos realizados por terceros
2013;011003;01000;2301;112100;Locomoción y gastos de viaje;14950;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Locomoción y gastos de viaje
2013;011003;01000;6050;112100;Mobiliario y equipo de oficina;7900;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Mobiliario y equipo de oficina
2013;011003;01000;6060;112100;Equipos para procesos de información;4150;01;Direc.Gral.Asunt.Jurídicos y Presidencia;11;Justicia;01;Actividades generales del Gobierno;Equipos para proceso de información
2013;020000;04000;1000;921400;Retribuciones de altos cargos;59303;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Retribuciones de altos cargos
2013;020000;04000;1200;921400;Retribuciones del personal fijo;2644343;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Retribuciones del personal fijo
2013;020000;04000;1210;921400;Retribuciones del personal contratado para cubrir plazas reservadas;97817;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Retribuciones del personal contratado para cubrir plazas reservadas
2013;020000;04000;1211;921400;Retribuciones del personal contratado para cubrir vacantes;135746;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Retribuciones del personal contratado para cubrir vacantes
2013;020000;04000;1220;921400;Retribuciones del personal contratado temporal;370196;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Retribuciones del personal contratado temporal
2013;020000;04000;1250;921400;Retribuciones del personal contratado para sustituciones;258164;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Retribuciones del personal contratado para sustituciones
2013;020000;04000;1400;921400;Retribuciones personales;2578453;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Retribuciones personales
2013;020000;04000;1600;921400;Seguridad social;3218840;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Seguridad social
2013;020000;04000;1703;921400;Remuneración por trabajo en días festivos;17250;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Remuneración por trabajo en días festivos
2013;020000;04000;1705;921400;Complemento por trabajo en turnos de noche;6750;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Complemento por trabajo en turnos de noche
2013;020000;04000;2020;921400;Arrendamientos de edificios y otras construcciones;99621;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Arrendamientos de edificios y otras construcciones
2013;020000;04000;2061;921400;Arrendamiento de programas y licencias;5935;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Arrendamientos de programas y licencias
2013;020000;04000;2120;921400;Reparación, mantenimiento y conservación de edificios y otras construcciones;5750;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Edificios y otras construcciones
2013;020000;04000;2160;921400;Reparación y mantenimiento de equipos y programas informáticos;40500;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Equipos informáticos y de telecomunicaciones
2013;020000;04000;2190;921400;Reparación y mantenimiento de otros bienes muebles;7516;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Otro inmovilizado material
2013;020000;04000;2200;921400;Material de oficina;21000;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Material ordinario no inventariable
2013;020000;04000;2202;921400;Prensa, revistas, libros y otras publicaciones;6500;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Prensa, revistas, libros y otras publicaciones
2013;020000;04000;2214;921400;Instrumental y pequeño utillaje;115;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Instrumental y pequeño utillaje de consumo
2013;020000;04000;2215;921400;Fármacos;1000;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Fármacos
2013;020000;04000;2216;921400;Material sanitario de consumo;439;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Material sanitario de consumo
2013;020000;04000;2217;921400;Ropería sanitaria;100;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Ropería para uso sanitario
2013;020000;04000;2219;921400;Material para equipos de control de presencia;600;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Otros suministros especiales
2013;020000;04000;2220;921400;Comunicaciones telefónicas, postales y telegráficas;12716;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Servicios de telecomunicaciones
2013;020000;04000;2250;921400;Contribuciones y tasas;10;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Tributos locales
2013;020000;04000;2264;921400;Gastos de comunidad;3000;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Gastos de comunidades
2013;020000;04000;2266;921400;Actividades de formación;100;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Reuniones, conferencias y cursillos
2013;020000;04000;2267;921400;Gastos diversos para la realización de pruebas. Tribunales;8000;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Oposiciones y pruebas selectivas
2013;020000;04000;2269;921300;Gastos de mantenimiento de locales;400;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Otros gastos diversos
2013;020000;04000;2269;921400;Gastos diversos;3000;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Otros gastos diversos
2013;020000;04000;2270;921400;Lavandería;850;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Servicios de lavandería
2013;020000;04000;2271;921400;Servicios de limpieza y aseo;121802;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Servicios de limpieza y aseo
2013;020000;04000;2273;921400;Servicios informáticos;191670;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Servicios informáticos
2013;020000;04000;2276;921400;Estudios y trabajos técnicos;10;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Estudios y trabajos técnicos
2013;020000;04000;2279;921400;Otros trabajos realizados por terceros;7000;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Otros trabajos realizados por terceros
2013;020000;04000;2280;921400;Energía eléctrica, agua y gas;45553;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Energía eléctrica, agua y gas
2013;020000;04000;2284;921400;Material de limpieza y aseo;2505;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Material de limpieza y aseo
2013;020000;04000;2289;921400;Otros suministros auxiliares;1300;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Otros suministros auxiliares
2013;020000;04000;2301;921400;Locomoción y gastos de viaje;4800;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Locomoción y gastos de viaje
2013;020000;04000;2330;921400;Indemnizaciones por trabajos realizados;4000;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Indemnización por trabajos realizados
2013;020000;04000;2400;921400;Gastos de edición de libros y publicaciones;5000;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Gastos de edición de libros y publicaciones
2013;020000;04000;4809;921400;Indemnizaciones por responsabilidad patrimonial;10;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Transferencias corrientes a familias y otros particulares
2013;020000;04000;4819;921300;Subvenciones a organizaciones sindicales;42280;04;Dirección General de Función Pública;92;Servicios de carácter general;02;Función pública;Transferencias corrientes a otras instituciones sin fines de lucro
